"longitude","latitude","uidx"
-123.709480285645,47.0433654785156,160
-123.699478149414,47.0433654785156,161
-123.689476013184,47.0433654785156,162
-123.679473876953,47.0433654785156,163
-123.669479370117,47.0433654785156,164
-123.659477233887,47.0433654785156,165
-123.649475097656,47.0433654785156,166
-123.63948059082,47.0433654785156,167
-123.62947845459,47.0433654785156,168
-123.619476318359,47.0433654785156,169
-123.609474182129,47.0433654785156,170
-123.599479675293,47.0433654785156,171
-123.589477539062,47.0433654785156,172
-123.579475402832,47.0433654785156,173
-123.569473266602,47.0433654785156,174
-123.559478759766,47.0433654785156,175
-123.549476623535,47.0433654785156,176
-123.539474487305,47.0433654785156,177
-123.529479980469,47.0433654785156,178
-123.519477844238,47.0433654785156,179
-123.509475708008,47.0433654785156,180
-123.499473571777,47.0433654785156,181
-123.489479064941,47.0433654785156,182
-123.479476928711,47.0433654785156,183
-123.46947479248,47.0433654785156,184
-123.459480285645,47.0433654785156,185
-123.449478149414,47.0433654785156,186
-123.439476013184,47.0433654785156,187
-123.429473876953,47.0433654785156,188
-123.419479370117,47.0433654785156,189
-123.409477233887,47.0433654785156,190
-123.399475097656,47.0433654785156,191
-123.38948059082,47.0433654785156,192
-123.37947845459,47.0433654785156,193
-123.369476318359,47.0433654785156,194
-123.359474182129,47.0433654785156,195
-123.349479675293,47.0433654785156,196
-123.339477539062,47.0433654785156,197
-123.329475402832,47.0433654785156,198
-123.319473266602,47.0433654785156,199
-123.309478759766,47.0433654785156,200
-123.299476623535,47.0433654785156,201
-123.289474487305,47.0433654785156,202
-123.279479980469,47.0433654785156,203
-123.269477844238,47.0433654785156,204
-123.259475708008,47.0433654785156,205
-123.249473571777,47.0433654785156,206
-123.239479064941,47.0433654785156,207
-123.229476928711,47.0433654785156,208
-123.21947479248,47.0433654785156,209
-123.209480285645,47.0433654785156,210
-123.199478149414,47.0433654785156,211
-123.189476013184,47.0433654785156,212
-123.179473876953,47.0433654785156,213
-123.169479370117,47.0433654785156,214
-123.159477233887,47.0433654785156,215
-123.149475097656,47.0433654785156,216
-123.13948059082,47.0433654785156,217
-123.12947845459,47.0433654785156,218
-123.119476318359,47.0433654785156,219
-123.109474182129,47.0433654785156,220
-123.099479675293,47.0433654785156,221
-123.089477539062,47.0433654785156,222
-123.079475402832,47.0433654785156,223
-123.069473266602,47.0433654785156,224
-123.059478759766,47.0433654785156,225
-123.049476623535,47.0433654785156,226
-123.039474487305,47.0433654785156,227
-123.029479980469,47.0433654785156,228
-123.019477844238,47.0433654785156,229
-123.009475708008,47.0433654785156,230
-122.999473571777,47.0433654785156,231
-122.989479064941,47.0433654785156,232
-122.979476928711,47.0433654785156,233
-122.96947479248,47.0433654785156,234
-122.959480285645,47.0433654785156,235
-122.949478149414,47.0433654785156,236
-122.939476013184,47.0433654785156,237
-122.929473876953,47.0433654785156,238
-122.919479370117,47.0433654785156,239
-122.909477233887,47.0433654785156,240
-122.899475097656,47.0433654785156,241
-122.88948059082,47.0433654785156,242
-122.87947845459,47.0433654785156,243
-122.869476318359,47.0433654785156,244
-122.859474182129,47.0433654785156,245
-122.849479675293,47.0433654785156,246
-122.839477539062,47.0433654785156,247
-122.829475402832,47.0433654785156,248
-122.819473266602,47.0433654785156,249
-122.809478759766,47.0433654785156,250
-122.799476623535,47.0433654785156,251
-122.789474487305,47.0433654785156,252
-122.779479980469,47.0433654785156,253
-122.769477844238,47.0433654785156,254
-122.759475708008,47.0433654785156,255
-122.749473571777,47.0433654785156,256
-122.739479064941,47.0433654785156,257
-122.729476928711,47.0433654785156,258
-122.71947479248,47.0433654785156,259
-122.709480285645,47.0433654785156,260
-122.699478149414,47.0433654785156,261
-122.689476013184,47.0433654785156,262
-122.679473876953,47.0433654785156,263
-122.669479370117,47.0433654785156,264
-122.659477233887,47.0433654785156,265
-122.649475097656,47.0433654785156,266
-122.63948059082,47.0433654785156,267
-122.62947845459,47.0433654785156,268
-122.619476318359,47.0433654785156,269
-122.609474182129,47.0433654785156,270
-122.599479675293,47.0433654785156,271
-122.589477539062,47.0433654785156,272
-122.579475402832,47.0433654785156,273
-122.569473266602,47.0433654785156,274
-122.559478759766,47.0433654785156,275
-122.549476623535,47.0433654785156,276
-122.539474487305,47.0433654785156,277
-122.529479980469,47.0433654785156,278
-122.519477844238,47.0433654785156,279
-122.509475708008,47.0433654785156,280
-122.499473571777,47.0433654785156,281
-122.489479064941,47.0433654785156,282
-122.479476928711,47.0433654785156,283
-122.46947479248,47.0433654785156,284
-122.459480285645,47.0433654785156,285
-122.449478149414,47.0433654785156,286
-122.439476013184,47.0433654785156,287
-122.429473876953,47.0433654785156,288
-122.419479370117,47.0433654785156,289
-122.409477233887,47.0433654785156,290
-122.399475097656,47.0433654785156,291
-122.38948059082,47.0433654785156,292
-122.37947845459,47.0433654785156,293
-122.369476318359,47.0433654785156,294
-122.359474182129,47.0433654785156,295
-122.349479675293,47.0433654785156,296
-122.339477539062,47.0433654785156,297
-122.329475402832,47.0433654785156,298
-122.319473266602,47.0433654785156,299
-122.309478759766,47.0433654785156,300
-122.299476623535,47.0433654785156,301
-122.289474487305,47.0433654785156,302
-122.279479980469,47.0433654785156,303
-122.269477844238,47.0433654785156,304
-122.259475708008,47.0433654785156,305
-122.249473571777,47.0433654785156,306
-122.239479064941,47.0433654785156,307
-122.229476928711,47.0433654785156,308
-122.21947479248,47.0433654785156,309
-122.209480285645,47.0433654785156,310
-122.199478149414,47.0433654785156,311
-122.189476013184,47.0433654785156,312
-122.179473876953,47.0433654785156,313
-122.169479370117,47.0433654785156,314
-122.159477233887,47.0433654785156,315
-122.149475097656,47.0433654785156,316
-122.13948059082,47.0433654785156,317
-122.12947845459,47.0433654785156,318
-123.709480285645,47.0533638000488,319
-123.699478149414,47.0533638000488,320
-123.689476013184,47.0533638000488,321
-123.679473876953,47.0533638000488,322
-123.669479370117,47.0533638000488,323
-123.659477233887,47.0533638000488,324
-123.649475097656,47.0533638000488,325
-123.63948059082,47.0533638000488,326
-123.62947845459,47.0533638000488,327
-123.619476318359,47.0533638000488,328
-123.609474182129,47.0533638000488,329
-123.599479675293,47.0533638000488,330
-123.589477539062,47.0533638000488,331
-123.579475402832,47.0533638000488,332
-123.569473266602,47.0533638000488,333
-123.559478759766,47.0533638000488,334
-123.549476623535,47.0533638000488,335
-123.539474487305,47.0533638000488,336
-123.529479980469,47.0533638000488,337
-123.519477844238,47.0533638000488,338
-123.509475708008,47.0533638000488,339
-123.499473571777,47.0533638000488,340
-123.489479064941,47.0533638000488,341
-123.479476928711,47.0533638000488,342
-123.46947479248,47.0533638000488,343
-123.459480285645,47.0533638000488,344
-123.449478149414,47.0533638000488,345
-123.439476013184,47.0533638000488,346
-123.429473876953,47.0533638000488,347
-123.419479370117,47.0533638000488,348
-123.409477233887,47.0533638000488,349
-123.399475097656,47.0533638000488,350
-123.38948059082,47.0533638000488,351
-123.37947845459,47.0533638000488,352
-123.369476318359,47.0533638000488,353
-123.359474182129,47.0533638000488,354
-123.349479675293,47.0533638000488,355
-123.339477539062,47.0533638000488,356
-123.329475402832,47.0533638000488,357
-123.319473266602,47.0533638000488,358
-123.309478759766,47.0533638000488,359
-123.299476623535,47.0533638000488,360
-123.289474487305,47.0533638000488,361
-123.279479980469,47.0533638000488,362
-123.269477844238,47.0533638000488,363
-123.259475708008,47.0533638000488,364
-123.249473571777,47.0533638000488,365
-123.239479064941,47.0533638000488,366
-123.229476928711,47.0533638000488,367
-123.21947479248,47.0533638000488,368
-123.209480285645,47.0533638000488,369
-123.199478149414,47.0533638000488,370
-123.189476013184,47.0533638000488,371
-123.179473876953,47.0533638000488,372
-123.169479370117,47.0533638000488,373
-123.159477233887,47.0533638000488,374
-123.149475097656,47.0533638000488,375
-123.13948059082,47.0533638000488,376
-123.12947845459,47.0533638000488,377
-123.119476318359,47.0533638000488,378
-123.109474182129,47.0533638000488,379
-123.099479675293,47.0533638000488,380
-123.089477539062,47.0533638000488,381
-123.079475402832,47.0533638000488,382
-123.069473266602,47.0533638000488,383
-123.059478759766,47.0533638000488,384
-123.049476623535,47.0533638000488,385
-123.039474487305,47.0533638000488,386
-123.029479980469,47.0533638000488,387
-123.019477844238,47.0533638000488,388
-123.009475708008,47.0533638000488,389
-122.999473571777,47.0533638000488,390
-122.989479064941,47.0533638000488,391
-122.979476928711,47.0533638000488,392
-122.96947479248,47.0533638000488,393
-122.959480285645,47.0533638000488,394
-122.949478149414,47.0533638000488,395
-122.939476013184,47.0533638000488,396
-122.929473876953,47.0533638000488,397
-122.919479370117,47.0533638000488,398
-122.909477233887,47.0533638000488,399
-122.899475097656,47.0533638000488,400
-122.88948059082,47.0533638000488,401
-122.87947845459,47.0533638000488,402
-122.869476318359,47.0533638000488,403
-122.859474182129,47.0533638000488,404
-122.849479675293,47.0533638000488,405
-122.839477539062,47.0533638000488,406
-122.829475402832,47.0533638000488,407
-122.819473266602,47.0533638000488,408
-122.809478759766,47.0533638000488,409
-122.799476623535,47.0533638000488,410
-122.789474487305,47.0533638000488,411
-122.779479980469,47.0533638000488,412
-122.769477844238,47.0533638000488,413
-122.759475708008,47.0533638000488,414
-122.749473571777,47.0533638000488,415
-122.739479064941,47.0533638000488,416
-122.729476928711,47.0533638000488,417
-122.71947479248,47.0533638000488,418
-122.709480285645,47.0533638000488,419
-122.699478149414,47.0533638000488,420
-122.689476013184,47.0533638000488,421
-122.679473876953,47.0533638000488,422
-122.669479370117,47.0533638000488,423
-122.659477233887,47.0533638000488,424
-122.649475097656,47.0533638000488,425
-122.63948059082,47.0533638000488,426
-122.62947845459,47.0533638000488,427
-122.619476318359,47.0533638000488,428
-122.609474182129,47.0533638000488,429
-122.599479675293,47.0533638000488,430
-122.589477539062,47.0533638000488,431
-122.579475402832,47.0533638000488,432
-122.569473266602,47.0533638000488,433
-122.559478759766,47.0533638000488,434
-122.549476623535,47.0533638000488,435
-122.539474487305,47.0533638000488,436
-122.529479980469,47.0533638000488,437
-122.519477844238,47.0533638000488,438
-122.509475708008,47.0533638000488,439
-122.499473571777,47.0533638000488,440
-122.489479064941,47.0533638000488,441
-122.479476928711,47.0533638000488,442
-122.46947479248,47.0533638000488,443
-122.459480285645,47.0533638000488,444
-122.449478149414,47.0533638000488,445
-122.439476013184,47.0533638000488,446
-122.429473876953,47.0533638000488,447
-122.419479370117,47.0533638000488,448
-122.409477233887,47.0533638000488,449
-122.399475097656,47.0533638000488,450
-122.38948059082,47.0533638000488,451
-122.37947845459,47.0533638000488,452
-122.369476318359,47.0533638000488,453
-122.359474182129,47.0533638000488,454
-122.349479675293,47.0533638000488,455
-122.339477539062,47.0533638000488,456
-122.329475402832,47.0533638000488,457
-122.319473266602,47.0533638000488,458
-122.309478759766,47.0533638000488,459
-122.299476623535,47.0533638000488,460
-122.289474487305,47.0533638000488,461
-122.279479980469,47.0533638000488,462
-122.269477844238,47.0533638000488,463
-122.259475708008,47.0533638000488,464
-122.249473571777,47.0533638000488,465
-122.239479064941,47.0533638000488,466
-122.229476928711,47.0533638000488,467
-122.21947479248,47.0533638000488,468
-122.209480285645,47.0533638000488,469
-122.199478149414,47.0533638000488,470
-122.189476013184,47.0533638000488,471
-122.179473876953,47.0533638000488,472
-122.169479370117,47.0533638000488,473
-122.159477233887,47.0533638000488,474
-122.149475097656,47.0533638000488,475
-122.13948059082,47.0533638000488,476
-122.12947845459,47.0533638000488,477
-123.709480285645,47.0633659362793,478
-123.699478149414,47.0633659362793,479
-123.689476013184,47.0633659362793,480
-123.679473876953,47.0633659362793,481
-123.669479370117,47.0633659362793,482
-123.659477233887,47.0633659362793,483
-123.649475097656,47.0633659362793,484
-123.63948059082,47.0633659362793,485
-123.62947845459,47.0633659362793,486
-123.619476318359,47.0633659362793,487
-123.609474182129,47.0633659362793,488
-123.599479675293,47.0633659362793,489
-123.589477539062,47.0633659362793,490
-123.579475402832,47.0633659362793,491
-123.569473266602,47.0633659362793,492
-123.559478759766,47.0633659362793,493
-123.549476623535,47.0633659362793,494
-123.539474487305,47.0633659362793,495
-123.529479980469,47.0633659362793,496
-123.519477844238,47.0633659362793,497
-123.509475708008,47.0633659362793,498
-123.499473571777,47.0633659362793,499
-123.489479064941,47.0633659362793,500
-123.479476928711,47.0633659362793,501
-123.46947479248,47.0633659362793,502
-123.459480285645,47.0633659362793,503
-123.449478149414,47.0633659362793,504
-123.439476013184,47.0633659362793,505
-123.429473876953,47.0633659362793,506
-123.419479370117,47.0633659362793,507
-123.409477233887,47.0633659362793,508
-123.399475097656,47.0633659362793,509
-123.38948059082,47.0633659362793,510
-123.37947845459,47.0633659362793,511
-123.369476318359,47.0633659362793,512
-123.359474182129,47.0633659362793,513
-123.349479675293,47.0633659362793,514
-123.339477539062,47.0633659362793,515
-123.329475402832,47.0633659362793,516
-123.319473266602,47.0633659362793,517
-123.309478759766,47.0633659362793,518
-123.299476623535,47.0633659362793,519
-123.289474487305,47.0633659362793,520
-123.279479980469,47.0633659362793,521
-123.269477844238,47.0633659362793,522
-123.259475708008,47.0633659362793,523
-123.249473571777,47.0633659362793,524
-123.239479064941,47.0633659362793,525
-123.229476928711,47.0633659362793,526
-123.21947479248,47.0633659362793,527
-123.209480285645,47.0633659362793,528
-123.199478149414,47.0633659362793,529
-123.189476013184,47.0633659362793,530
-123.179473876953,47.0633659362793,531
-123.169479370117,47.0633659362793,532
-123.159477233887,47.0633659362793,533
-123.149475097656,47.0633659362793,534
-123.13948059082,47.0633659362793,535
-123.12947845459,47.0633659362793,536
-123.119476318359,47.0633659362793,537
-123.109474182129,47.0633659362793,538
-123.099479675293,47.0633659362793,539
-123.089477539062,47.0633659362793,540
-123.079475402832,47.0633659362793,541
-123.069473266602,47.0633659362793,542
-123.059478759766,47.0633659362793,543
-123.049476623535,47.0633659362793,544
-123.039474487305,47.0633659362793,545
-123.029479980469,47.0633659362793,546
-123.019477844238,47.0633659362793,547
-123.009475708008,47.0633659362793,548
-122.999473571777,47.0633659362793,549
-122.989479064941,47.0633659362793,550
-122.979476928711,47.0633659362793,551
-122.96947479248,47.0633659362793,552
-122.959480285645,47.0633659362793,553
-122.949478149414,47.0633659362793,554
-122.939476013184,47.0633659362793,555
-122.929473876953,47.0633659362793,556
-122.919479370117,47.0633659362793,557
-122.909477233887,47.0633659362793,558
-122.899475097656,47.0633659362793,559
-122.88948059082,47.0633659362793,560
-122.87947845459,47.0633659362793,561
-122.869476318359,47.0633659362793,562
-122.859474182129,47.0633659362793,563
-122.849479675293,47.0633659362793,564
-122.839477539062,47.0633659362793,565
-122.829475402832,47.0633659362793,566
-122.819473266602,47.0633659362793,567
-122.809478759766,47.0633659362793,568
-122.799476623535,47.0633659362793,569
-122.789474487305,47.0633659362793,570
-122.779479980469,47.0633659362793,571
-122.769477844238,47.0633659362793,572
-122.759475708008,47.0633659362793,573
-122.749473571777,47.0633659362793,574
-122.739479064941,47.0633659362793,575
-122.729476928711,47.0633659362793,576
-122.71947479248,47.0633659362793,577
-122.709480285645,47.0633659362793,578
-122.699478149414,47.0633659362793,579
-122.689476013184,47.0633659362793,580
-122.679473876953,47.0633659362793,581
-122.669479370117,47.0633659362793,582
-122.659477233887,47.0633659362793,583
-122.649475097656,47.0633659362793,584
-122.63948059082,47.0633659362793,585
-122.62947845459,47.0633659362793,586
-122.619476318359,47.0633659362793,587
-122.609474182129,47.0633659362793,588
-122.599479675293,47.0633659362793,589
-122.589477539062,47.0633659362793,590
-122.579475402832,47.0633659362793,591
-122.569473266602,47.0633659362793,592
-122.559478759766,47.0633659362793,593
-122.549476623535,47.0633659362793,594
-122.539474487305,47.0633659362793,595
-122.529479980469,47.0633659362793,596
-122.519477844238,47.0633659362793,597
-122.509475708008,47.0633659362793,598
-122.499473571777,47.0633659362793,599
-122.489479064941,47.0633659362793,600
-122.479476928711,47.0633659362793,601
-122.46947479248,47.0633659362793,602
-122.459480285645,47.0633659362793,603
-122.449478149414,47.0633659362793,604
-122.439476013184,47.0633659362793,605
-122.429473876953,47.0633659362793,606
-122.419479370117,47.0633659362793,607
-122.409477233887,47.0633659362793,608
-122.399475097656,47.0633659362793,609
-122.38948059082,47.0633659362793,610
-122.37947845459,47.0633659362793,611
-122.369476318359,47.0633659362793,612
-122.359474182129,47.0633659362793,613
-122.349479675293,47.0633659362793,614
-122.339477539062,47.0633659362793,615
-122.329475402832,47.0633659362793,616
-122.319473266602,47.0633659362793,617
-122.309478759766,47.0633659362793,618
-122.299476623535,47.0633659362793,619
-122.289474487305,47.0633659362793,620
-122.279479980469,47.0633659362793,621
-122.269477844238,47.0633659362793,622
-122.259475708008,47.0633659362793,623
-122.249473571777,47.0633659362793,624
-122.239479064941,47.0633659362793,625
-122.229476928711,47.0633659362793,626
-122.21947479248,47.0633659362793,627
-122.209480285645,47.0633659362793,628
-122.199478149414,47.0633659362793,629
-122.189476013184,47.0633659362793,630
-122.179473876953,47.0633659362793,631
-122.169479370117,47.0633659362793,632
-122.159477233887,47.0633659362793,633
-122.149475097656,47.0633659362793,634
-122.13948059082,47.0633659362793,635
-122.12947845459,47.0633659362793,636
-123.709480285645,47.0733642578125,637
-123.699478149414,47.0733642578125,638
-123.689476013184,47.0733642578125,639
-123.679473876953,47.0733642578125,640
-123.669479370117,47.0733642578125,641
-123.659477233887,47.0733642578125,642
-123.649475097656,47.0733642578125,643
-123.63948059082,47.0733642578125,644
-123.62947845459,47.0733642578125,645
-123.619476318359,47.0733642578125,646
-123.609474182129,47.0733642578125,647
-123.599479675293,47.0733642578125,648
-123.589477539062,47.0733642578125,649
-123.579475402832,47.0733642578125,650
-123.569473266602,47.0733642578125,651
-123.559478759766,47.0733642578125,652
-123.549476623535,47.0733642578125,653
-123.539474487305,47.0733642578125,654
-123.529479980469,47.0733642578125,655
-123.519477844238,47.0733642578125,656
-123.509475708008,47.0733642578125,657
-123.499473571777,47.0733642578125,658
-123.489479064941,47.0733642578125,659
-123.479476928711,47.0733642578125,660
-123.46947479248,47.0733642578125,661
-123.459480285645,47.0733642578125,662
-123.449478149414,47.0733642578125,663
-123.439476013184,47.0733642578125,664
-123.429473876953,47.0733642578125,665
-123.419479370117,47.0733642578125,666
-123.409477233887,47.0733642578125,667
-123.399475097656,47.0733642578125,668
-123.38948059082,47.0733642578125,669
-123.37947845459,47.0733642578125,670
-123.369476318359,47.0733642578125,671
-123.359474182129,47.0733642578125,672
-123.349479675293,47.0733642578125,673
-123.339477539062,47.0733642578125,674
-123.329475402832,47.0733642578125,675
-123.319473266602,47.0733642578125,676
-123.309478759766,47.0733642578125,677
-123.299476623535,47.0733642578125,678
-123.289474487305,47.0733642578125,679
-123.279479980469,47.0733642578125,680
-123.269477844238,47.0733642578125,681
-123.259475708008,47.0733642578125,682
-123.249473571777,47.0733642578125,683
-123.239479064941,47.0733642578125,684
-123.229476928711,47.0733642578125,685
-123.21947479248,47.0733642578125,686
-123.209480285645,47.0733642578125,687
-123.199478149414,47.0733642578125,688
-123.189476013184,47.0733642578125,689
-123.179473876953,47.0733642578125,690
-123.169479370117,47.0733642578125,691
-123.159477233887,47.0733642578125,692
-123.149475097656,47.0733642578125,693
-123.13948059082,47.0733642578125,694
-123.12947845459,47.0733642578125,695
-123.119476318359,47.0733642578125,696
-123.109474182129,47.0733642578125,697
-123.099479675293,47.0733642578125,698
-123.089477539062,47.0733642578125,699
-123.079475402832,47.0733642578125,700
-123.069473266602,47.0733642578125,701
-123.059478759766,47.0733642578125,702
-123.049476623535,47.0733642578125,703
-123.039474487305,47.0733642578125,704
-123.029479980469,47.0733642578125,705
-123.019477844238,47.0733642578125,706
-123.009475708008,47.0733642578125,707
-122.999473571777,47.0733642578125,708
-122.989479064941,47.0733642578125,709
-122.979476928711,47.0733642578125,710
-122.96947479248,47.0733642578125,711
-122.959480285645,47.0733642578125,712
-122.949478149414,47.0733642578125,713
-122.939476013184,47.0733642578125,714
-122.929473876953,47.0733642578125,715
-122.919479370117,47.0733642578125,716
-122.909477233887,47.0733642578125,717
-122.899475097656,47.0733642578125,718
-122.88948059082,47.0733642578125,719
-122.87947845459,47.0733642578125,720
-122.869476318359,47.0733642578125,721
-122.859474182129,47.0733642578125,722
-122.849479675293,47.0733642578125,723
-122.839477539062,47.0733642578125,724
-122.829475402832,47.0733642578125,725
-122.819473266602,47.0733642578125,726
-122.809478759766,47.0733642578125,727
-122.799476623535,47.0733642578125,728
-122.789474487305,47.0733642578125,729
-122.779479980469,47.0733642578125,730
-122.769477844238,47.0733642578125,731
-122.759475708008,47.0733642578125,732
-122.749473571777,47.0733642578125,733
-122.739479064941,47.0733642578125,734
-122.729476928711,47.0733642578125,735
-122.71947479248,47.0733642578125,736
-122.709480285645,47.0733642578125,737
-122.699478149414,47.0733642578125,738
-122.689476013184,47.0733642578125,739
-122.679473876953,47.0733642578125,740
-122.669479370117,47.0733642578125,741
-122.659477233887,47.0733642578125,742
-122.649475097656,47.0733642578125,743
-122.63948059082,47.0733642578125,744
-122.62947845459,47.0733642578125,745
-122.619476318359,47.0733642578125,746
-122.609474182129,47.0733642578125,747
-122.599479675293,47.0733642578125,748
-122.589477539062,47.0733642578125,749
-122.579475402832,47.0733642578125,750
-122.569473266602,47.0733642578125,751
-122.559478759766,47.0733642578125,752
-122.549476623535,47.0733642578125,753
-122.539474487305,47.0733642578125,754
-122.529479980469,47.0733642578125,755
-122.519477844238,47.0733642578125,756
-122.509475708008,47.0733642578125,757
-122.499473571777,47.0733642578125,758
-122.489479064941,47.0733642578125,759
-122.479476928711,47.0733642578125,760
-122.46947479248,47.0733642578125,761
-122.459480285645,47.0733642578125,762
-122.449478149414,47.0733642578125,763
-122.439476013184,47.0733642578125,764
-122.429473876953,47.0733642578125,765
-122.419479370117,47.0733642578125,766
-122.409477233887,47.0733642578125,767
-122.399475097656,47.0733642578125,768
-122.38948059082,47.0733642578125,769
-122.37947845459,47.0733642578125,770
-122.369476318359,47.0733642578125,771
-122.359474182129,47.0733642578125,772
-122.349479675293,47.0733642578125,773
-122.339477539062,47.0733642578125,774
-122.329475402832,47.0733642578125,775
-122.319473266602,47.0733642578125,776
